Name; IDay; IHour; IMinute; IDate; FDay; FHour; FMinute; FDate; Movie; Alocated Hour; Was Alocated; Alocated Room
Client128;1;17;31;2491;1;21;49;2749;Star Wars;2491;sim;Room3
Client129;6;15;53;9593;6;18;53;9773;Star Wars;9636;sim;Room3
Client130;4;9;42;6342;4;19;35;6935;Star Wars;6707;sim;Room3
Client131;3;13;49;5149;3;20;17;5537;Star Wars;5456;sim;Room2
Client132;6;16;11;9611;6;20;12;9852;Star Wars;9636;sim;Room3
Client133;0;17;57;1077;0;20;23;1223;Star Wars;1151;sim;Room2
Client135;6;17;7;9667;6;20;41;9881;Star Wars;;nao;
Client134;3;17;23;5363;3;20;6;5526;Star Wars;5456;sim;Room2
Client138;4;19;33;6933;4;20;29;6989;Star Wars;;nao;
Client136;6;15;16;9556;6;19;59;9839;Star Wars;9636;sim;Room3
Client137;2;20;7;4087;2;20;37;4117;Star Wars;;nao;
Client140;2;19;9;4029;2;22;15;4215;Star Wars;4130;sim;Room2
Client141;6;17;45;9705;6;21;28;9928;Star Wars;9897;sim;Room2
Client139;5;16;5;8165;5;20;44;8444;Star Wars;8219;sim;Room3
Client142;5;16;19;8179;5;20;18;8418;Star Wars;8219;sim;Room3
Client144;6;16;29;9629;6;21;7;9907;Star Wars;9636;sim;Room3
Client143;0;17;56;1076;0;20;16;1216;Star Wars;1151;sim;Room2
Client145;3;19;30;5490;3;21;10;5590;Star Wars;;nao;
Client146;1;19;32;2612;1;22;55;2815;Star Wars;2728;sim;Room2
Client147;4;16;4;6724;4;20;51;7011;Star Wars;;nao;
Client148;5;16;54;8214;5;20;51;8451;Star Wars;8219;sim;Room3
Client149;4;15;42;6702;4;20;51;7011;Star Wars;6707;sim;Room3
Client150;0;15;15;915;0;19;37;1177;Star Wars;1030;sim;Room2
Client151;4;15;4;6664;4;20;51;7011;Star Wars;6707;sim;Room3
Client152;4;14;53;6653;4;19;22;6922;Star Wars;6707;sim;Room3
Client153;4;14;13;6613;4;21;29;7049;Star Wars;6707;sim;Room3
Client154;4;14;37;6637;4;18;57;6897;Star Wars;6707;sim;Room3
Client155;5;14;17;8057;5;19;33;8373;Star Wars;8219;sim;Room3
Client156;4;19;20;6920;4;21;50;7070;Star Wars;;nao;
Client157;6;16;16;9616;6;20;43;9883;Star Wars;9636;sim;Room3
Client158;4;14;59;6659;4;20;23;6983;Star Wars;6707;sim;Room3
Client159;6;16;51;9651;6;20;45;9885;Star Wars;;nao;
Client160;6;18;15;9735;6;22;39;9999;Star Wars;9897;sim;Room2
Client161;4;18;4;6844;4;21;59;7079;Star Wars;;nao;
Client162;6;15;52;9592;6;21;49;9949;Star Wars;9636;sim;Room3
Client163;4;15;12;6672;4;19;7;6907;Star Wars;6707;sim;Room3
Client164;0;18;6;1086;0;22;14;1334;Star Wars;1301;sim;Room3
Client165;6;10;38;9278;6;21;55;9955;Star Wars;9636;sim;Room3
Client166;3;18;59;5459;3;22;5;5645;Star Wars;;nao;
Client167;2;16;0;3840;2;19;13;4033;Star Wars;3965;sim;Room2
Client168;4;18;47;6887;4;22;28;7108;Star Wars;;nao;
Client169;6;14;9;9489;6;18;54;9774;Star Wars;9636;sim;Room3
Client170;5;16;24;8184;5;20;50;8450;Star Wars;8219;sim;Room3
Client171;1;16;24;2424;1;19;36;2616;Star Wars;2491;sim;Room3
Client172;6;19;30;9810;6;22;51;10011;Star Wars;9897;sim;Room2
Client173;4;18;6;6846;4;21;2;7022;Star Wars;;nao;
Client174;5;17;36;8256;5;21;3;8463;Star Wars;8335;sim;Room2
Client175;6;17;44;9704;6;20;42;9882;Star Wars;;nao;
Client176;4;15;34;6694;4;19;54;6954;Star Wars;6707;sim;Room3
Client177;6;17;36;9696;6;21;37;9937;Star Wars;9897;sim;Room2
Client178;5;13;3;7983;5;21;18;8478;Star Wars;8219;sim;Room3
Client179;2;15;29;3809;2;20;10;4090;Star Wars;3965;sim;Room2
Client180;6;16;8;9608;6;20;25;9865;Star Wars;9636;sim;Room3
Client181;4;13;25;6565;4;19;0;6900;Star Wars;6707;sim;Room3
Client182;6;15;54;9594;6;20;55;9895;Star Wars;9636;sim;Room3
Client183;0;17;10;1030;0;21;26;1286;Star Wars;1030;sim;Room2
Client184;3;16;24;5304;3;20;49;5569;Star Wars;5456;sim;Room2
Client185;6;16;47;9647;6;23;55;10075;Star Wars;9897;sim;Room2
Client186;4;16;26;6746;4;22;21;7101;Star Wars;;nao;
Client187;0;17;45;1065;0;22;4;1324;Star Wars;1301;sim;Room3
Client188;2;16;34;3874;2;20;34;4114;Star Wars;3965;sim;Room2
Client189;3;16;20;5300;3;21;20;5600;Star Wars;5456;sim;Room2
Client190;0;15;57;957;0;20;52;1252;Star Wars;1030;sim;Room2
Client191;5;16;28;8188;5;20;34;8434;Star Wars;8219;sim;Room3
Client192;3;16;17;5297;3;20;21;5541;Star Wars;5456;sim;Room2
Client193;5;17;27;8247;5;21;56;8516;Star Wars;8335;sim;Room2
Client194;2;13;34;3694;2;16;47;3887;Star Wars;3694;sim;Room0
Client195;4;18;13;6853;4;21;7;7027;Star Wars;;nao;
Client196;4;13;47;6587;4;19;10;6910;Star Wars;6707;sim;Room3
Client197;4;17;54;6834;4;21;42;7062;Star Wars;;nao;
Client198;4;15;37;6697;4;20;23;6983;Star Wars;6707;sim;Room3
Client199;0;16;54;1014;0;20;54;1254;Star Wars;1030;sim;Room2
Client200;1;16;52;2452;1;19;50;2630;Star Wars;2491;sim;Room3
Client201;4;16;6;6726;4;20;39;6999;Star Wars;;nao;
Client202;5;16;28;8188;5;21;31;8491;Star Wars;8219;sim;Room3
Client203;0;20;18;1218;0;22;58;1378;Star Wars;1301;sim;Room3
Client204;5;17;7;8227;5;20;56;8456;Star Wars;8335;sim;Room2
Client205;6;18;33;9753;6;22;10;9970;Star Wars;9897;sim;Room2
Client206;6;16;36;9636;6;20;10;9850;Star Wars;9636;sim;Room3
Client207;2;18;50;4010;2;22;27;4227;Star Wars;4130;sim;Room2
Client208;4;15;37;6697;4;19;20;6920;Star Wars;6707;sim;Room3
Client209;5;15;10;8110;5;20;3;8403;Star Wars;8219;sim;Room3
Client210;4;17;51;6831;4;20;40;7000;Star Wars;;nao;
Client211;4;17;37;6817;4;20;4;6964;Star Wars;;nao;
Client212;6;14;58;9538;6;19;21;9801;Star Wars;9636;sim;Room3
Client213;2;18;2;3962;2;21;18;4158;Star Wars;3965;sim;Room2
Client214;5;17;24;8244;5;21;8;8468;Star Wars;8335;sim;Room2
Client215;6;13;59;9479;6;19;36;9816;Star Wars;9636;sim;Room3
Client216;4;12;17;6497;4;19;16;6916;Star Wars;6707;sim;Room3
Client217;4;16;53;6773;4;21;41;7061;Star Wars;;nao;
Client218;1;18;40;2560;1;22;1;2761;Star Wars;2728;sim;Room2
Client219;6;17;7;9667;6;19;21;9801;Star Wars;;nao;
Client220;4;16;6;6726;4;20;10;6970;Star Wars;;nao;
Client221;2;15;50;3830;2;20;12;4092;Star Wars;3965;sim;Room2
Client222;5;16;5;8165;5;19;59;8399;Star Wars;8219;sim;Room3
Client223;2;16;52;3892;2;21;40;4180;Star Wars;3965;sim;Room2
Client224;4;20;13;6973;4;22;48;7128;Star Wars;;nao;
Client225;4;12;56;6536;4;23;23;7163;Star Wars;6707;sim;Room3
Client226;4;19;0;6900;4;21;10;7030;Star Wars;;nao;
Client228;6;18;40;9760;6;22;27;9987;Star Wars;9897;sim;Room2
Client227;6;17;52;9712;6;21;23;9923;Star Wars;9897;sim;Room2
Client229;4;18;34;6874;4;22;12;7092;Star Wars;;nao;
Client230;0;13;32;812;0;20;54;1254;Star Wars;1030;sim;Room2
Client231;4;16;50;6770;4;21;14;7034;Star Wars;;nao;
Client232;4;17;49;6829;4;22;5;7085;Star Wars;;nao;
Client233;6;14;52;9532;6;19;32;9812;Star Wars;9636;sim;Room3
Client234;0;15;10;910;0;20;1;1201;Star Wars;1030;sim;Room2
Client235;4;18;1;6841;4;22;30;7110;Star Wars;;nao;
Client236;4;18;57;6897;4;22;8;7088;Star Wars;;nao;
Client237;6;15;2;9542;6;20;8;9848;Star Wars;9636;sim;Room3
Client238;0;18;25;1105;0;20;57;1257;Star Wars;1151;sim;Room2
Client239;0;15;40;940;0;19;1;1141;Star Wars;1030;sim;Room2
Client240;6;14;35;9515;6;22;20;9980;Star Wars;9636;sim;Room3
Client241;4;15;46;6706;4;21;56;7076;Star Wars;6707;sim;Room3
Client242;6;18;53;9773;6;22;35;9995;Star Wars;9897;sim;Room2
Client243;3;17;15;5355;3;20;53;5573;Star Wars;5456;sim;Room2
Client244;5;14;37;8077;5;20;8;8408;Star Wars;8219;sim;Room3
Client245;6;15;42;9582;6;20;46;9886;Star Wars;9636;sim;Room3
Client246;2;12;57;3657;2;19;29;4049;Star Wars;3965;sim;Room2
Client247;6;16;42;9642;6;20;57;9897;Star Wars;;nao;
Client248;4;15;47;6707;4;20;30;6990;Star Wars;6707;sim;Room3
Client249;4;18;31;6871;4;22;3;7083;Star Wars;;nao;
Client250;2;18;5;3965;2;21;56;4196;Star Wars;3965;sim;Room2
Client251;1;18;2;2522;1;20;55;2695;Star Wars;;nao;
Client252;5;11;17;7877;5;19;49;8389;Star Wars;8219;sim;Room3
Client253;6;17;23;9683;6;21;4;9904;Star Wars;9897;sim;Room2
Client254;5;7;17;7637;5;18;38;8318;Star Wars;8219;sim;Room3
Client255;5;14;2;8042;5;20;56;8456;Star Wars;8219;sim;Room3
Client256;2;16;50;3890;2;21;54;4194;Star Wars;3965;sim;Room2
Client257;1;17;0;2460;1;21;54;2754;Star Wars;2491;sim;Room3
Client258;1;13;9;2229;1;19;54;2634;Star Wars;2491;sim;Room3
Client259;2;18;49;4009;2;22;14;4214;Star Wars;4130;sim;Room2
Client260;6;13;20;9440;6;18;40;9760;Star Wars;9636;sim;Room3
Client261;5;17;38;8258;5;20;3;8403;Star Wars;8335;sim;Room2
Client262;3;20;44;5564;4;0;2;5762;Star Wars;5675;sim;Room2
Client263;6;17;25;9685;6;20;50;9890;Star Wars;;nao;
Client264;5;19;33;8373;5;22;6;8526;Star Wars;;nao;
Client265;1;19;10;2590;1;20;29;2669;Star Wars;;nao;
Client266;4;14;35;6635;4;18;53;6893;Star Wars;6707;sim;Room3
Client267;0;15;32;932;0;19;21;1161;Star Wars;1030;sim;Room2
Client268;1;18;35;2555;1;20;16;2656;Star Wars;;nao;
Client269;6;15;8;9548;6;19;54;9834;Star Wars;9636;sim;Room3
Client270;5;19;43;8383;5;23;35;8615;Star Wars;8556;sim;Room1
Client271;6;16;32;9632;6;21;2;9902;Star Wars;9636;sim;Room3
Client272;4;18;26;6866;4;22;9;7089;Star Wars;;nao;
Client273;3;16;48;5328;3;21;39;5619;Star Wars;5456;sim;Room2
Client274;4;15;59;6719;4;21;46;7066;Star Wars;;nao;
Client275;4;17;6;6786;4;21;40;7060;Star Wars;;nao;
Client276;3;19;39;5499;3;21;0;5580;Star Wars;;nao;
Client277;4;14;44;6644;4;20;37;6997;Star Wars;6707;sim;Room3
Client278;4;16;59;6779;4;21;13;7033;Star Wars;;nao;
Client279;3;16;52;5332;3;20;42;5562;Star Wars;5456;sim;Room2
Client280;6;15;29;9569;6;19;57;9837;Star Wars;9636;sim;Room3
Client281;5;15;51;8151;5;20;20;8420;Star Wars;8219;sim;Room3
Client282;4;12;57;6537;4;20;49;7009;Star Wars;6707;sim;Room3
Client283;0;16;43;1003;0;20;59;1259;Star Wars;1030;sim;Room2
Client284;6;15;1;9541;6;20;26;9866;Star Wars;9636;sim;Room3
Client285;6;15;21;9561;6;20;8;9848;Star Wars;9636;sim;Room3
Client286;2;12;11;3611;2;19;55;4075;Star Wars;3965;sim;Room2
Client287;4;18;12;6852;4;21;37;7057;Star Wars;;nao;
Client288;4;15;27;6687;4;21;12;7032;Star Wars;6707;sim;Room3
Client289;4;19;14;6914;4;22;5;7085;Star Wars;;nao;
Client290;6;18;9;9729;6;22;6;9966;Star Wars;9897;sim;Room2
Client291;5;18;23;8303;5;21;26;8486;Star Wars;8335;sim;Room2
Client292;5;15;25;8125;5;18;50;8330;Star Wars;8219;sim;Room3
Client293;5;17;44;8264;5;20;57;8457;Star Wars;8335;sim;Room2
Client294;2;17;23;3923;2;21;54;4194;Star Wars;3965;sim;Room2
Client295;4;15;19;6679;4;20;28;6988;Star Wars;6707;sim;Room3
Client296;5;15;13;8113;5;19;25;8365;Star Wars;8219;sim;Room3
Client297;2;20;50;4130;2;22;23;4223;Star Wars;4130;sim;Room2
Client298;3;18;10;5410;3;22;29;5669;Star Wars;5456;sim;Room2
Client299;6;12;53;9413;6;22;37;9997;Star Wars;9636;sim;Room3
Client300;3;16;5;5285;3;20;2;5522;Fim Da Inocencia;5331;sim;Room1
Client301;6;16;22;9622;6;20;37;9877;Fim Da Inocencia;9702;sim;Room3
Client302;4;18;9;6849;4;21;45;7065;Fim Da Inocencia;7020;sim;Room3
Client303;0;16;53;1013;0;19;1;1141;Fim Da Inocencia;1064;sim;Room1
Client304;5;16;27;8187;5;19;46;8386;Fim Da Inocencia;;nao;
Client305;1;18;5;2525;1;20;38;2678;Fim Da Inocencia;2565;sim;Room1
Client306;3;19;22;5482;3;20;48;5568;Fim Da Inocencia;5555;sim;Room2
Client307;1;19;28;2608;1;21;16;2716;Fim Da Inocencia;;nao;
Client308;5;16;25;8185;5;20;0;8400;Fim Da Inocencia;;nao;
Client309;5;15;9;8109;5;20;40;8440;Fim Da Inocencia;8184;sim;Room2
Client310;0;16;41;1001;0;20;34;1234;Fim Da Inocencia;1064;sim;Room1
Client311;1;16;55;2455;1;20;24;2664;Fim Da Inocencia;2490;sim;Room2
Client312;0;17;28;1048;0;20;57;1257;Fim Da Inocencia;1234;sim;Room2
Client313;5;16;12;8172;5;19;57;8397;Fim Da Inocencia;8184;sim;Room2
Client314;6;15;51;9591;6;20;11;9851;Fim Da Inocencia;9702;sim;Room3
Client315;4;14;18;6618;4;18;45;6885;Fim Da Inocencia;6795;sim;Room2
Client316;3;15;13;5233;3;22;12;5652;Fim Da Inocencia;5555;sim;Room2
Client317;5;17;2;8222;5;20;3;8403;Fim Da Inocencia;;nao;
Client318;3;16;31;5311;3;20;57;5577;Fim Da Inocencia;5555;sim;Room2
Client319;6;17;41;9701;6;23;2;10022;Fim Da Inocencia;9702;sim;Room3
Client320;5;18;57;8337;5;20;18;8418;Fim Da Inocencia;;nao;
Client321;2;10;40;3520;2;21;26;4166;Fim Da Inocencia;3964;sim;Room3
Client322;2;14;35;3755;2;19;17;4037;Fim Da Inocencia;3964;sim;Room3
Client323;4;18;22;6862;4;20;50;7010;Fim Da Inocencia;;nao;
Client324;1;17;6;2466;1;20;36;2676;Fim Da Inocencia;2490;sim;Room2
Client325;1;15;54;2394;1;20;28;2668;Fim Da Inocencia;2490;sim;Room2
Client326;3;18;0;5400;3;21;56;5636;Fim Da Inocencia;5555;sim;Room2
Client327;4;15;19;6679;4;21;14;7034;Fim Da Inocencia;7020;sim;Room3
Client328;4;18;38;6878;4;22;8;7088;Fim Da Inocencia;7020;sim;Room3
Client329;5;19;1;8341;5;19;13;8353;Fim Da Inocencia;;nao;
Client330;1;14;59;2339;1;19;49;2629;Fim Da Inocencia;2490;sim;Room2
Client331;5;17;6;8226;5;20;36;8436;Fim Da Inocencia;;nao;
Client332;4;16;1;6721;4;19;6;6906;Fim Da Inocencia;6795;sim;Room2
Client333;4;18;15;6855;4;22;52;7132;Fim Da Inocencia;7020;sim;Room3
Client334;6;19;4;9784;6;22;25;9985;Fim Da Inocencia;9968;sim;Room1
Client335;2;16;41;3881;2;19;15;4035;Fim Da Inocencia;3964;sim;Room3
Client336;0;11;6;666;0;20;51;1251;Fim Da Inocencia;1234;sim;Room2
Client337;6;16;13;9613;6;20;12;9852;Fim Da Inocencia;9702;sim;Room3
Client338;4;15;15;6675;4;21;1;7021;Fim Da Inocencia;7020;sim;Room3
Client339;4;18;57;6897;4;21;22;7042;Fim Da Inocencia;7020;sim;Room3
Client340;5;19;17;8357;5;22;54;8574;Fim Da Inocencia;8489;sim;Room3
Client341;2;15;50;3830;2;20;44;4124;Fim Da Inocencia;3964;sim;Room3
Client342;1;17;47;2507;1;22;5;2765;Fim Da Inocencia;2565;sim;Room1
Client343;2;16;44;3884;2;20;40;4120;Fim Da Inocencia;3964;sim;Room3
Client344;3;16;51;5331;3;20;29;5549;Fim Da Inocencia;5331;sim;Room1
Client345;3;14;57;5217;3;20;47;5567;Fim Da Inocencia;5555;sim;Room2
Client346;2;16;5;3845;2;20;26;4106;Fim Da Inocencia;3964;sim;Room3
Client347;6;16;36;9636;6;20;48;9888;Fim Da Inocencia;9702;sim;Room3
Client348;1;11;34;2134;1;18;23;2543;Fim Da Inocencia;2490;sim;Room2
Client349;5;16;40;8200;5;21;5;8465;Fim Da Inocencia;;nao;
Client350;0;19;59;1199;0;20;45;1245;Fim Da Inocencia;1234;sim;Room2
Client351;1;17;44;2504;1;22;31;2791;Fim Da Inocencia;2565;sim;Room1
Client352;2;16;22;3862;2;19;41;4061;Fim Da Inocencia;3964;sim;Room3
Client353;3;18;59;5459;3;22;50;5690;Fim Da Inocencia;5555;sim;Room2
Client354;4;18;38;6878;4;22;4;7084;Fim Da Inocencia;7020;sim;Room3
Client355;4;14;20;6620;4;19;55;6955;Fim Da Inocencia;6795;sim;Room2
Client356;3;16;7;5287;3;20;24;5544;Fim Da Inocencia;5331;sim;Room1
Client357;3;16;31;5311;3;20;29;5549;Fim Da Inocencia;5331;sim;Room1
Client358;5;15;44;8144;5;20;45;8445;Fim Da Inocencia;8184;sim;Room2
Client359;6;18;24;9744;6;21;23;9923;Fim Da Inocencia;;nao;
Client360;1;16;7;2407;1;20;4;2644;Fim Da Inocencia;2490;sim;Room2
Client361;5;20;7;8407;5;22;40;8560;Fim Da Inocencia;8489;sim;Room3
Client362;6;17;4;9664;6;20;45;9885;Fim Da Inocencia;9702;sim;Room3
Client363;6;17;21;9681;6;21;26;9926;Fim Da Inocencia;9702;sim;Room3
Client364;5;19;23;8363;5;21;5;8465;Fim Da Inocencia;;nao;
Client365;5;17;1;8221;5;20;49;8449;Fim Da Inocencia;;nao;
Client366;4;15;59;6719;4;21;0;7020;Fim Da Inocencia;6795;sim;Room2
Client367;2;17;36;3936;2;21;6;4146;Fim Da Inocencia;3964;sim;Room3
Client368;6;14;57;9537;6;19;21;9801;Fim Da Inocencia;9702;sim;Room3
Client369;4;20;56;7016;4;21;27;7047;Fim Da Inocencia;7020;sim;Room3
Client370;4;15;45;6705;4;19;32;6932;Fim Da Inocencia;6795;sim;Room2
Client371;5;17;37;8257;5;21;33;8493;Fim Da Inocencia;8489;sim;Room3
Client372;6;19;8;9788;6;22;30;9990;Fim Da Inocencia;9968;sim;Room1
Client373;6;18;54;9774;6;21;26;9926;Fim Da Inocencia;;nao;
Client374;5;16;41;8201;5;20;51;8451;Fim Da Inocencia;;nao;
Client375;4;16;7;6727;4;20;25;6985;Fim Da Inocencia;6795;sim;Room2
Client376;0;17;14;1034;0;20;21;1221;Fim Da Inocencia;1064;sim;Room1
Client377;1;17;53;2513;1;20;48;2688;Fim Da Inocencia;2565;sim;Room1
Client378;6;17;33;9693;6;21;56;9956;Fim Da Inocencia;9702;sim;Room3
Client379;4;19;21;6921;4;23;31;7171;Fim Da Inocencia;7020;sim;Room3
Client380;3;17;45;5385;3;20;58;5578;Fim Da Inocencia;5555;sim;Room2
Client381;4;17;37;6817;4;21;15;7035;Fim Da Inocencia;7020;sim;Room3
Client382;3;17;9;5349;3;21;6;5586;Fim Da Inocencia;5555;sim;Room2
Client383;6;16;4;9604;6;21;36;9936;Fim Da Inocencia;9702;sim;Room3
Client384;4;17;39;6819;4;21;58;7078;Fim Da Inocencia;7020;sim;Room3
Client385;0;16;11;971;0;19;21;1161;Fim Da Inocencia;1064;sim;Room1
Client386;6;16;14;9614;6;20;10;9850;Fim Da Inocencia;9702;sim;Room3
Client387;5;18;2;8282;5;20;42;8442;Fim Da Inocencia;;nao;
Client388;0;18;48;1128;0;20;56;1256;Fim Da Inocencia;1234;sim;Room2
Client389;6;19;43;9823;6;20;51;9891;Fim Da Inocencia;;nao;
Client390;4;15;47;6707;4;21;14;7034;Fim Da Inocencia;7020;sim;Room3
Client391;4;18;46;6886;4;22;24;7104;Fim Da Inocencia;7020;sim;Room3
Client392;3;15;12;5232;3;20;44;5564;Fim Da Inocencia;5555;sim;Room2
Client393;2;17;45;3945;2;21;20;4160;Fim Da Inocencia;3964;sim;Room3
Client394;5;14;45;8085;5;19;46;8386;Fim Da Inocencia;8184;sim;Room2
Client395;4;20;2;6962;4;21;44;7064;Fim Da Inocencia;7020;sim;Room3
Client396;0;17;23;1043;0;22;8;1328;Fim Da Inocencia;1234;sim;Room2
Client397;6;12;59;9419;6;21;50;9950;Fim Da Inocencia;9702;sim;Room3
Client398;0;17;45;1065;0;20;57;1257;Fim Da Inocencia;1234;sim;Room2
Client399;6;17;42;9702;6;20;54;9894;Fim Da Inocencia;9702;sim;Room3
Client400;5;15;30;8130;5;18;0;8280;Fim Da Inocencia;8184;sim;Room2
Client401;6;21;22;9922;6;21;34;9934;Fim Da Inocencia;;nao;
Client402;6;18;27;9747;6;22;12;9972;Fim Da Inocencia;9968;sim;Room1
Client403;6;13;59;9479;6;20;58;9898;Fim Da Inocencia;9702;sim;Room3
Client404;2;16;45;3885;2;19;57;4077;Fim Da Inocencia;3964;sim;Room3
Client405;4;15;45;6705;4;20;37;6997;Fim Da Inocencia;6795;sim;Room2
Client406;4;16;50;6770;4;20;42;7002;Fim Da Inocencia;6795;sim;Room2
Client407;5;16;31;8191;5;22;24;8544;Fim Da Inocencia;8489;sim;Room3
Client408;0;16;1;961;0;20;43;1243;Fim Da Inocencia;1234;sim;Room2
Client409;6;19;26;9806;6;20;21;9861;Fim Da Inocencia;;nao;
Client410;1;17;0;2460;1;20;7;2647;Fim Da Inocencia;2490;sim;Room2
Client411;5;16;19;8179;5;18;56;8336;Fim Da Inocencia;8184;sim;Room2
Client412;6;17;36;9696;6;20;50;9890;Fim Da Inocencia;9702;sim;Room3
Client413;6;18;4;9724;6;21;42;9942;Fim Da Inocencia;;nao;
Client414;2;17;17;3917;2;21;1;4141;Fim Da Inocencia;3964;sim;Room3
Client415;6;20;42;9882;6;21;28;9928;Fim Da Inocencia;;nao;
Client416;2;17;2;3902;2;21;16;4156;Fim Da Inocencia;3964;sim;Room3
Client417;4;16;54;6774;4;21;27;7047;Fim Da Inocencia;7020;sim;Room3
Client418;0;17;1;1021;0;21;19;1279;Fim Da Inocencia;1234;sim;Room2
Client419;1;18;15;2535;1;21;4;2704;Fim Da Inocencia;2565;sim;Room1
Client420;1;16;30;2430;1;19;48;2628;Fim Da Inocencia;2490;sim;Room2
Client421;1;16;17;2417;1;21;20;2720;Fim Da Inocencia;2490;sim;Room2
Client422;4;15;1;6661;4;20;23;6983;Fim Da Inocencia;6795;sim;Room2
Client423;4;17;15;6795;4;20;47;7007;Fim Da Inocencia;6795;sim;Room2
Client424;1;16;37;2437;1;19;13;2593;Fim Da Inocencia;2490;sim;Room2
Client425;5;13;37;8017;5;19;2;8342;Fim Da Inocencia;8184;sim;Room2
Client426;2;19;10;4030;2;23;18;4278;Fim Da Inocencia;4150;sim;Room0
Client427;5;16;2;8162;5;20;10;8410;Fim Da Inocencia;8184;sim;Room2
Client428;2;7;15;3315;2;20;18;4098;Fim Da Inocencia;3964;sim;Room3
Client429;0;17;57;1077;0;21;7;1267;Fim Da Inocencia;1234;sim;Room2
Client430;6;16;59;9659;6;21;21;9921;Fim Da Inocencia;9702;sim;Room3
Client431;2;16;3;3843;2;21;5;4145;Fim Da Inocencia;3964;sim;Room3
Client432;0;14;29;869;0;19;27;1167;Fim Da Inocencia;1064;sim;Room1
Client433;0;16;36;996;0;21;50;1310;Fim Da Inocencia;1234;sim;Room2
Client434;5;16;55;8215;5;21;25;8485;Fim Da Inocencia;;nao;
Client435;5;11;41;7901;5;20;17;8417;Fim Da Inocencia;8184;sim;Room2
Client436;3;17;26;5366;3;20;29;5549;Fim Da Inocencia;;nao;
Client437;1;15;15;2355;1;21;20;2720;Fim Da Inocencia;2490;sim;Room2
Client438;6;18;47;9767;6;21;57;9957;Fim Da Inocencia;;nao;
Client439;4;15;28;6688;4;18;15;6855;Fim Da Inocencia;6795;sim;Room2
Client440;0;16;47;1007;0;21;13;1273;Fim Da Inocencia;1234;sim;Room2
Client441;4;17;25;6805;4;21;42;7062;Fim Da Inocencia;7020;sim;Room3
Client442;1;17;2;2462;1;19;55;2635;Fim Da Inocencia;2490;sim;Room2
Client443;1;16;30;2430;1;20;43;2683;Fim Da Inocencia;2490;sim;Room2
Client444;5;21;52;8512;5;21;59;8519;Fim Da Inocencia;;nao;
Client445;4;16;9;6729;4;20;37;6997;Fim Da Inocencia;6795;sim;Room2
Client446;1;14;14;2294;1;18;56;2576;Fim Da Inocencia;2490;sim;Room2
Client447;6;13;22;9442;6;19;30;9810;Fim Da Inocencia;9702;sim;Room3
Client448;6;21;5;9905;6;23;23;10043;Fim Da Inocencia;9968;sim;Room1
Client449;6;18;7;9727;6;21;52;9952;Fim Da Inocencia;;nao;
Client450;6;16;29;9629;6;19;59;9839;Fim Da Inocencia;9702;sim;Room3
Client451;2;16;48;3888;2;20;27;4107;Fim Da Inocencia;3964;sim;Room3
Client452;6;15;49;9589;6;22;22;9982;Fim Da Inocencia;9702;sim;Room3
Client453;6;20;4;9844;6;22;30;9990;Fim Da Inocencia;9968;sim;Room1
Client454;4;15;54;6714;4;19;51;6951;Fim Da Inocencia;6795;sim;Room2
Client455;6;17;15;9675;6;21;21;9921;Fim Da Inocencia;9702;sim;Room3
Client456;1;17;47;2507;1;21;48;2748;Fim Da Inocencia;2565;sim;Room1
Client457;5;16;21;8181;5;20;30;8430;Fim Da Inocencia;8184;sim;Room2
Client458;4;17;23;6803;4;21;20;7040;Fim Da Inocencia;7020;sim;Room3
Client459;1;14;50;2330;1;18;51;2571;Fim Da Inocencia;2490;sim;Room2
Client460;6;18;55;9775;6;21;54;9954;Fim Da Inocencia;;nao;
Client461;6;16;39;9639;6;21;30;9930;Fim Da Inocencia;9702;sim;Room3
Client462;6;16;8;9608;6;19;51;9831;Fim Da Inocencia;9702;sim;Room3
Client463;5;14;45;8085;5;20;49;8449;Fim Da Inocencia;8184;sim;Room2
Client464;4;18;9;6849;4;21;18;7038;Fim Da Inocencia;7020;sim;Room3
Client465;4;20;12;6972;4;21;52;7072;Fim Da Inocencia;7020;sim;Room3
Client466;2;16;58;3898;2;20;46;4126;Fim Da Inocencia;3964;sim;Room3
Client467;0;16;57;1017;0;20;11;1211;Fim Da Inocencia;1064;sim;Room1
Client468;5;15;7;8107;5;19;36;8376;Fim Da Inocencia;8184;sim;Room2
Client469;5;16;28;8188;5;21;18;8478;Fim Da Inocencia;;nao;
Client470;1;16;39;2439;1;19;57;2637;Fim Da Inocencia;2490;sim;Room2
Client471;4;16;48;6768;4;21;25;7045;Fim Da Inocencia;7020;sim;Room3
Client472;4;17;31;6811;4;21;8;7028;Fim Da Inocencia;7020;sim;Room3
Client473;1;18;56;2576;1;22;10;2770;Fim Da Inocencia;2606;sim;Room2
Client474;6;16;41;9641;6;19;59;9839;Fim Da Inocencia;9702;sim;Room3
Client475;6;16;26;9626;6;20;3;9843;Fim Da Inocencia;9702;sim;Room3
Client476;1;17;39;2499;1;20;49;2689;Fim Da Inocencia;2565;sim;Room1
Client477;4;17;16;6796;4;21;42;7062;Fim Da Inocencia;7020;sim;Room3
Client478;6;19;4;9784;6;23;22;10042;Fim Da Inocencia;9968;sim;Room1
Client479;5;16;45;8205;5;19;51;8391;Fim Da Inocencia;;nao;
